"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.643013600E-1,-1.099557430E-2,2.351831272E-2,-1.298088674E-2
6.665514200E-1,-9.621127509E-3,2.351831272E-2,-1.542434748E-2
6.687877480E-1,-7.177666761E-3,2.458732575E-2,-1.542434748E-2
6.710105880E-1,-5.955935922E-3,2.458732575E-2,-1.542434748E-2
6.732478920E-1,-2.290744567E-3,2.214386500E-2,-1.542434748E-2
6.754819630E-1,-2.290744567E-3,2.092213556E-2,-1.298088674E-2
6.777181690E-1,-1.221730490E-3,1.970040426E-2,-1.298088674E-2
6.799552900E-1,-2.443460980E-3,1.847867295E-2,-1.053742506E-2
6.821918630E-1,-6.261368748E-3,1.007927675E-2,-9.468411095E-3
6.844292890E-1,-5.039638374E-3,8.857546374E-3,-6.872233935E-3
6.866730030E-1,-9.926560335E-3,1.007927675E-2,-8.246680722E-3
6.888992600E-1,-1.130100712E-2,7.788531948E-3,-5.803219974E-3
6.911354660E-1,-1.007927675E-2,4.123340361E-3,-3.359758761E-3
6.933692310E-1,-1.649336144E-2,6.108652451E-4,2.748893574E-3
6.956234430E-1,-2.015855350E-2,1.832595794E-3,5.192354787E-3
6.978598920E-1,-2.260201424E-2,-4.581489484E-4,7.483099122E-3
7.000979290E-1,-2.886338346E-2,-1.679879380E-3,1.237002108E-2
7.023293750E-1,-2.764165215E-2,-5.345070735E-3,1.603521220E-2
7.045655200E-1,-3.023782931E-2,-6.414085161E-3,1.725694351E-2
7.068017870E-1,-3.023782931E-2,-1.007927675E-2,1.970040426E-2
7.090381760E-1,-2.794708498E-2,-1.130100712E-2,2.336559631E-2
7.112717580E-1,-3.283400834E-2,-1.007927675E-2,2.580905706E-2
7.134988700E-1,-3.405573592E-2,-1.007927675E-2,2.825251780E-2
7.157477100E-1,-3.405573592E-2,-1.130100712E-2,2.947424725E-2
7.179846480E-1,-3.161227703E-2,-8.857546374E-3,3.313944116E-2
7.202230520E-1,-2.535090782E-2,-5.345070735E-3,3.573561832E-2
7.224570000E-1,-2.657263726E-2,-1.679879380E-3,3.695734590E-2
7.246878950E-1,-2.519819140E-2,3.207042580E-3,3.940080851E-2
7.269082320E-1,-1.908953860E-2,4.276056774E-3,3.940080851E-2
7.291470010E-1,-2.153299935E-2,6.719517522E-3,4.062253982E-2
7.313965740E-1,-1.771509275E-2,1.023199316E-2,3.940080851E-2
7.336232590E-1,-1.267545391E-2,1.511891466E-2,3.833179548E-2
7.358795450E-1,-6.414085161E-3,1.740965992E-2,3.711006418E-2
7.381105030E-1,-1.007927675E-2,1.863138936E-2,3.711006418E-2
7.403514080E-1,-5.039638374E-3,2.580905706E-2,3.466660157E-2
7.425825490E-1,-2.443460980E-3,3.420845419E-2,3.481931984E-2
7.448191210E-1,-1.069014193E-3,3.665191308E-2,3.115412779E-2
7.470554490E-1,4.581489484E-4,5.482515693E-2,3.619376570E-2
7.492918380E-1,3.665191587E-3,9.239336848E-2,4.489859566E-2
7.515284100E-1,4.581489484E-4,1.227839142E-1,4.856378585E-2
7.537634570E-1,-7.788531948E-3,1.363756657E-1,5.100724846E-2
7.559927660E-1,-1.786780916E-2,1.291979998E-1,4.978551716E-2
7.582371510E-1,-2.550362423E-2,1.136209369E-1,4.596760869E-2
7.604731740E-1,-3.100141138E-2,8.460483700E-2,3.848451003E-2
7.627115160E-1,-3.512475267E-2,5.925392732E-2,3.466660157E-2
