"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.203759108E1,1.080716029E-4,7.693590596E-4,-3.393553197E-5,7.776531710E-4
2.204754708E1,8.596157422E-4,-4.524992546E-4,3.026882187E-4,1.017504279E-3
2.205750408E1,1.789532835E-3,1.605380094E-3,8.875534404E-4,2.562698601E-3
2.206746008E1,-2.505080774E-3,-6.175605231E-4,1.509934198E-3,2.989433386E-3
2.207741708E1,7.505700924E-4,4.491908476E-4,2.201418392E-4,9.019924115E-4
2.208737308E1,-1.948520076E-4,-2.011037199E-3,4.086936824E-4,2.061375377E-3
2.209733008E1,3.110599704E-3,8.623995818E-4,2.188193612E-4,3.235343177E-3
2.210728708E1,6.437136326E-4,-7.187192095E-4,-5.367193371E-4,1.104079793E-3
2.211724308E1,-8.106771857E-4,-2.206796082E-3,1.368444180E-3,2.720254753E-3
2.212720008E1,7.989375154E-4,-9.167609969E-4,2.019586973E-3,2.357431530E-3
2.213715608E1,8.320285706E-4,-3.613281879E-4,-2.756039612E-4,9.480438519E-4
2.214711308E1,2.006216208E-3,6.823969306E-5,1.020556549E-3,2.251909367E-3
2.215707008E1,-1.088842284E-3,-2.218275331E-3,-4.835287109E-5,2.471570546E-3
2.216702608E1,-2.171949949E-3,2.432842448E-4,4.296842963E-4,2.227371186E-3
2.217698308E1,3.471248783E-5,-1.423154608E-4,-5.407817662E-4,5.602709754E-4
2.218693908E1,4.842539784E-4,-1.699998393E-3,-1.793908887E-4,1.776704123E-3
2.219689608E1,-1.152569894E-3,-1.658968744E-3,4.474311136E-4,2.069006828E-3
2.220685308E1,1.868253807E-3,-1.197709353E-3,1.097242348E-3,2.475645522E-3
2.221680908E1,-2.627597190E-3,-1.268552267E-3,4.685611930E-4,2.955171982E-3
2.222676608E1,1.769775990E-4,4.566434654E-4,-3.530876711E-5,4.910102179E-4
2.223672208E1,-3.144564107E-4,-1.555567724E-3,-2.095975447E-3,2.629027739E-3
2.224667908E1,8.818357019E-4,1.448607072E-4,1.017526258E-3,1.354244629E-3
2.225663508E1,-1.342011616E-3,-9.543140186E-4,-9.373063222E-5,1.649392571E-3
2.226659208E1,1.215688302E-3,-6.211525761E-4,-1.113454811E-3,1.761678230E-3
2.227654908E1,-6.970898248E-4,6.820600247E-4,-2.587915864E-3,2.765582872E-3
2.228650508E1,-1.062209019E-3,-1.058315742E-3,7.487586699E-4,1.675995154E-3
2.229646208E1,3.692656755E-3,-1.706646523E-3,2.255181316E-3,4.651257791E-3
2.230641808E1,3.499311162E-3,6.678280188E-4,1.611378975E-4,3.566109686E-3
2.231637508E1,-2.329114126E-3,-3.410260542E-4,1.811967231E-4,2.360911611E-3
2.232633208E1,-2.170389751E-3,-1.093901694E-3,1.026484184E-3,2.638348416E-3
2.233628808E1,-4.330787342E-4,-5.734752049E-4,1.765029738E-3,1.905717969E-3
2.234624508E1,-9.246980771E-4,7.287401240E-5,1.528274501E-3,1.787736028E-3
2.235620108E1,-1.473219134E-3,5.420066300E-4,2.091797069E-3,2.615293632E-3
2.236615808E1,5.723548820E-4,-7.227285532E-4,-4.763445351E-3,4.851838650E-3
2.237611508E1,8.327428950E-4,-2.285857336E-4,8.158176206E-4,1.187969089E-3
2.238607108E1,-9.294708725E-4,-6.299240631E-4,-4.481184296E-4,1.208937780E-3
2.239602808E1,-1.985107083E-3,3.160545835E-3,1.633595675E-4,3.735824736E-3
2.240598408E1,-2.431985456E-3,3.128321609E-3,2.552387305E-4,3.970654374E-3
2.241594108E1,-9.371617343E-4,-1.884265221E-4,7.496241014E-4,1.214789267E-3
2.242589708E1,-8.787959814E-5,2.116424730E-5,-1.642959658E-3,1.645444374E-3
2.243585408E1,-3.026127815E-4,1.299896045E-3,-6.195469759E-4,1.471442380E-3
2.244581108E1,-1.053357730E-3,1.077788416E-3,-1.654185355E-3,2.237748772E-3
2.245576708E1,-4.078375641E-4,-1.855706796E-5,1.577452058E-3,1.629426537E-3
2.246572408E1,9.106935468E-4,-9.248307906E-4,1.266128616E-3,1.813217141E-3
2.247568008E1,-7.481535431E-4,-7.528917631E-4,-8.376264013E-4,1.352108620E-3
2.248563708E1,2.439650241E-3,-4.756567068E-4,9.994222783E-4,2.678990014E-3
2.249559408E1,-9.382748976E-5,3.101535374E-3,-1.938584261E-3,3.658747629E-3
2.250555008E1,-9.886496700E-4,3.716725623E-3,1.983363181E-4,3.851079696E-3
2.251550708E1,-1.008786820E-2,2.717151539E-3,1.004518941E-3,1.049557314E-2
2.252546308E1,-1.039865799E-2,5.423722323E-3,3.093768843E-3,1.212931398E-2
2.253542008E1,-1.293208357E-2,1.000745129E-2,2.627852838E-3,1.656180779E-2
2.254537608E1,-1.415793691E-2,1.160721201E-2,3.311752575E-3,1.860489864E-2
2.255533308E1,-1.035655104E-2,1.033777557E-2,1.221363200E-3,1.468398724E-2
2.256529008E1,-8.163172752E-3,9.443752468E-3,3.461880609E-3,1.295401356E-2
2.257524608E1,-7.587899454E-3,9.399801493E-3,1.633797539E-3,1.219023300E-2
2.258520308E1,-6.931163371E-3,7.672208827E-3,2.360574435E-3,1.060547621E-2
2.259515908E1,-3.477409249E-3,6.066488102E-3,1.026561484E-3,7.067423962E-3
2.260511608E1,-9.825597517E-4,2.699719509E-3,5.426651333E-4,2.923763763E-3
2.261507308E1,2.542637056E-3,-5.100417184E-5,-4.590926692E-4,2.584254380E-3
2.262502908E1,6.436444819E-3,-4.481705371E-3,-8.420553058E-4,7.888127920E-3
2.263498608E1,9.310605004E-3,-5.027681123E-3,-3.283045720E-3,1.107895899E-2
2.264494208E1,1.448592637E-2,-7.204282563E-3,-2.556535415E-3,1.637924367E-2
2.265489908E1,1.815406792E-2,-7.423250005E-3,-1.796943136E-3,1.969527424E-2
2.266485508E1,1.315904316E-2,-8.197164163E-3,-3.304825164E-3,1.585168087E-2
2.267481179E1,8.574345149E-3,-7.197660860E-3,-2.549635246E-3,1.148156594E-2
2.268476879E1,-1.190116163E-4,-3.941680305E-3,5.651980173E-4,3.983774114E-3
2.269472479E1,1.616045134E-3,-2.463313984E-3,7.390093524E-4,3.037375920E-3
2.270468179E1,-3.621510696E-4,1.016638591E-3,2.139033284E-3,2.395865358E-3
