"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.214855526E0,1.804380035E1,2.805999815E-1,-2.819419861E1
3.224863339E0,1.843420029E1,3.781999946E-1,-2.808440018E1
3.234860165E0,1.832439995E1,3.903999925E-1,-2.779159927E1
3.244860409E0,1.736059952E1,5.611999631E-1,-2.803559875E1
3.254860409E0,1.814139938E1,7.563999891E-1,-2.799899864E1
3.264871884E0,1.883679962E1,3.781999946E-1,-2.856019974E1
3.274860409E0,1.823900032E1,2.805999815E-1,-2.808440018E1
3.284872128E0,1.795839882E1,4.635999799E-1,-2.840159988E1
3.294868710E0,1.833659935E1,6.588000059E-1,-2.799899864E1
3.304871884E0,1.775099945E1,6.466000080E-1,-2.831620026E1
3.314869686E0,1.854399872E1,4.635999799E-1,-2.848699951E1
3.324871884E0,1.837319946E1,9.271999598E-1,-2.910919952E1
3.334871884E0,1.912960052E1,5.733999610E-1,-2.825519943E1
3.344871884E0,1.881239891E1,2.073999941E-1,-2.755979919E1
3.354872128E0,1.854399872E1,5.611999631E-1,-2.848699951E1
3.364865780E0,1.873920059E1,5.733999610E-1,-2.827960014E1
3.374871640E0,1.883679962E1,7.563999891E-1,-2.847480011E1
3.384860165E0,1.865379906E1,6.466000080E-1,-2.877979851E1
3.394872128E0,1.892219925E1,6.710000038E-1,-2.807219887E1
3.404860897E0,1.845859909E1,6.466000080E-1,-2.869439888E1
3.414871884E0,1.826339912E1,5.489999652E-1,-2.879199982E1
3.424860409E0,1.855620003E1,1.122399926E0,-2.869439888E1
3.434871884E0,1.893440056E1,1.134599924E0,-2.847480011E1
3.444861386E0,1.905640030E1,1.695799947E0,-2.888959885E1
3.454871884E0,1.862940025E1,1.049199939E0,-2.798679924E1
3.464865536E0,1.904419899E1,1.317600012E0,-2.868219948E1
3.474860653E0,1.911739922E1,1.903199911E0,-2.798679924E1
3.484860897E0,1.954439926E1,1.598199964E0,-2.896279907E1
3.494871884E0,1.932480049E1,1.890999913E0,-2.827960014E1
3.504880185E0,1.923939896E1,2.073999882E0,-2.859679985E1
3.514869442E0,1.942239952E1,1.988600016E0,-2.818199921E1
3.524872128E0,1.943459892E1,2.171599865E0,-2.879199982E1
3.534872128E0,1.982499886E1,2.366800070E0,-2.857239914E1
3.544871884E0,2.028859901E1,2.476599932E0,-2.785260010E1
3.554871884E0,1.932480049E1,2.659600019E0,-2.809659958E1
3.564872128E0,1.961759949E1,2.562000036E0,-2.829179955E1
3.574860165E0,1.971520042E1,2.378999949E0,-2.827960014E1
3.584871884E0,2.022760010E1,3.025599957E0,-2.876759911E1
3.594860409E0,2.011779976E1,2.562000036E0,-2.836499977E1
3.604871884E0,2.109379959E1,3.611199856E0,-2.824300003E1
3.614860653E0,2.030080032E1,3.037799835E0,-2.816979980E1
3.624863827E0,1.992259979E1,3.501399994E0,-2.849919891E1
3.634859921E0,2.069120026E1,3.891799927E0,-2.816979980E1
3.644871884E0,2.080099869E1,4.086999893E0,-2.826739883E1
3.654860409E0,2.108160019E1,4.379799843E0,-2.805999947E1
3.664871884E0,2.080099869E1,4.465199947E0,-2.837719917E1
3.674873104E0,2.117919922E1,4.757999897E0,-2.807219887E1
3.684871884E0,2.119140053E1,4.562799931E0,-2.836499977E1
3.694871884E0,2.127680016E1,4.757999897E0,-2.776719856E1
3.704871884E0,2.158180046E1,5.514400005E0,-2.807219887E1
3.714871884E0,2.187459946E1,5.233799934E0,-2.825519943E1
3.724860409E0,2.167939949E1,5.697400093E0,-2.827960014E1
